csid,diary_type,diary_keeper,age_years_part,age_class_part,sex,age_class_cont,part_educ_stat,part_job,shadow_present,shadow_num,fam_rel,share_hh,same_room,share_bed,ever_met,how_often,difficulties_filling_diary,difficulty_comments,record_all_contacts,record_contacts_comments,behaviour_change,behaviour_change_comments,other_comments,dok_year,day,loc_stat,season
1010,Picture,Shadow,2.7,2,Male,Adult,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Primary,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Pre-School,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Primary,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Infant,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Primary,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Primary,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Pre-School,01-Apr,Student,1,1,Parent,Yes,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Primary,01-Apr,Student,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Adult,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Primary,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Adult,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Primary,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1010,Picture,Shadow,2.7,2,Male,Pre-School,01-Apr,Student,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Older,0,Agriculture/Fishing,1,1,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Older,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Pre-School,0,Agriculture/Fishing,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Pre-School,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Older,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Pre-School,0,Agriculture/Fishing,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Secondary,0,Agriculture/Fishing,1,1,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Older,0,Agriculture/Fishing,1,1,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1011,Picture,Shadow,57.9,5,Female,Secondary,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1012,Picture,Participant,15.9,3,Male,Primary,05-Aug,Student,0,0,Sibling,No,No,No,No,Rarely,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Secondary,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Infant,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Primary,05-Aug,Student,0,0,Parent,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2012,0,0,0
1012,Picture,Participant,15.9,3,Male,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Often,No,none,Yes,none,No,none,none,2012,0,0,0
1017,Picture,Shadow,0.8,1,Female,Older,0,Pre-School,1,1,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Pre-School,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Primary,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Adult,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Pre-School,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Adult,0,Pre-School,1,1,Other relative,Yes,No,No,Missing,Missing,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Pre-School,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Adult,0,Pre-School,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Adult,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Primary,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Older,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Primary,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Pre-School,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Primary,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Pre-School,0,Pre-School,1,1,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Primary,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1017,Picture,Shadow,0.8,1,Female,Adult,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
1018,Picture,Shadow,3.6,2,Female,Adult,0,Pre-School,1,1,Sibling,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Primary,0,Pre-School,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Older,0,Pre-School,1,1,Sibling,No,Yes,No,No,Rarely,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Pre-School,0,Pre-School,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Primary,0,Pre-School,1,1,Parent,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Pre-School,0,Pre-School,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Adult,0,Pre-School,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Primary,0,Pre-School,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Pre-School,0,Pre-School,1,1,Parent,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Pre-School,0,Pre-School,1,1,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Infant,0,Pre-School,1,1,Sibling,No,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Infant,0,Pre-School,1,1,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Infant,0,Pre-School,1,1,Sibling,No,Yes,No,Yes,Regularly,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Primary,0,Pre-School,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1018,Picture,Shadow,3.6,2,Female,Pre-School,0,Pre-School,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2012,0,0,0
1019,Picture,Shadow,0.6,1,Male,Secondary,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Adult,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Pre-School,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Adult,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Adult,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Adult,0,Unemployed,1,1,Parent,No,Yes,Yes,Yes,Regularly,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Pre-School,0,Unemployed,1,1,Parent,No,Yes,Yes,Yes,Regularly,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Adult,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Primary,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Secondary,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Pre-School,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Primary,0,Unemployed,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Primary,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Adult,0,Unemployed,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Adult,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Pre-School,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1019,Picture,Shadow,0.6,1,Male,Primary,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,Yes,I had to keep watch to the participant to ensure no contact goes unrecorded. this rendered some of my tasks go undone,this type of research is really helpful and I recommend its continuity,2012,1,0,0
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Regularly,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Regularly,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Secondary,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Regularly,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Infant,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Regularly,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Secondary,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Regularly,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Secondary,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Regularly,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Regularly,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Primary,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Secondary,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Regularly,No,None,Yes,None,No,None,No comments,2011,0,0,1
1020,Picture,Participant,26.8,5,Male,Adult,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No comments,2011,0,0,1
1021,Picture,Shadow,57.9,5,Female,Infant,0,Agriculture/Fishing,1,1,Spouse,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Older,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Pre-School,0,Agriculture/Fishing,1,1,Spouse,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Pre-School,0,Agriculture/Fishing,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Pre-School,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Older,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Older,0,Agriculture/Fishing,1,1,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Older,0,Agriculture/Fishing,1,1,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Infant,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,0,1
1021,Picture,Shadow,57.9,5,Female,Adult,0,Agriculture/Fishing,1,1,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,0,1
1022,Picture,Shadow,1.4,2,Male,Older,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
1022,Picture,Shadow,1.4,2,Male,Pre-School,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
1022,Picture,Shadow,1.4,2,Male,Infant,0,Pre-School,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
1022,Picture,Shadow,1.4,2,Male,Adult,0,Pre-School,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
1022,Picture,Shadow,1.4,2,Male,Primary,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
1022,Picture,Shadow,1.4,2,Male,Secondary,0,Pre-School,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
1022,Picture,Shadow,1.4,2,Male,Pre-School,0,Pre-School,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
1022,Picture,Shadow,1.4,2,Male,Secondary,0,Pre-School,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
1022,Picture,Shadow,1.4,2,Male,Pre-School,0,Pre-School,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
1022,Picture,Shadow,1.4,2,Male,Secondary,0,Pre-School,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,No,2011,0,0,1
